Created_Date,Price,Area,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Neighborhood
2018,494690.0,50,2,2,2,-23.4834448,-46.6108167,Tucuruvi
2018,1370000.0,65,2,3,1,-23.56610725,-46.65644355,Jardim Paulista
2018,620000.0,75,2,3,1,-23.6163611,-46.6772909,Campo Belo
2022,1240000.0,74,2,3,1,-23.58261419542667,-46.64043251727817,Vila Mariana
2019,980000.0,105,2,3,1,-23.5610482,-46.6588846,Cerqueira César
2018,1356000.0,75,2,3,1,-23.58759854007553,-46.6387603992096,Vila Mariana
2020,1890000.0,74,2,3,1,-23.6025861,-46.664044051682026,Indianópolis
2018,1350000.0,139,2,3,1,-23.5592712,-46.6666113,Jardim Paulista
2022,2149880.0,109,2,3,2,-23.6307193,-46.7403137,Vila Andrade
2022,1389970.0,112,2,3,2,-23.5461107,-46.6898832,Sumaré
2018,1225000.0,115,2,3,2,-23.6491157,-46.703284,Santo Amaro
2018,1274980.0,109,2,3,2,-23.619376,-46.6717619,Campo Belo
2022,1581687.0,95,2,3,2,-23.537281115435928,-46.67870971875909,Perdizes
2022,1788990.0,86,2,3,2,-23.5830971,-46.6299046,Vila Mariana
2021,1499990.0,92,2,3,2,-23.5371219,-46.7062879,Vila Ipojuca
2018,1602317.3015935991,78,2,3,2,-23.5797731,-46.6242412,Vila Mariana
2018,4900000.0,151,2,3,3,-23.5827606,-46.6818926,Itaim Bibi
2018,6050000.0,127,2,3,3,-23.581668242508123,-46.67775181873294,Itaim Bibi
2020,3650000.0,123,2,3,3,-23.58041459103495,-46.67314710599692,Itaim Bibi
2021,4499990.0,152,2,3,3,-23.5606994,-46.6682535,Cerqueira César
2022,4050000.0,211,2,3,3,-23.597085,-46.6628884,Moema
2018,2100000.0,179,2,3,3,-23.6235873,-46.6734423,Campo Belo
2018,4499970.0,152,2,3,3,-23.5606994,-46.6682535,Cerqueira César
2019,2590000.0,150,2,3,3,-23.6057732,-46.656268046610464,Indianópolis
2018,6435990.0,130,2,3,3,-23.581686017553285,-46.67781661043128,Itaim Bibi
2018,2790000.0,126,2,3,3,-23.58041459103495,-46.67314710599692,Itaim Bibi
2021,1590000.0,115,2,4,2,-23.6068674,-46.6580917276912,Indianópolis
2018,2000000.0,125,2,4,2,-23.5506907,-46.7180052,Alto de Pinheiros
2018,2600000.0,143,2,4,2,-23.603948558891044,-46.66449044464723,Moema
2018,830000.0,110,3,1,1,-23.5343377,-46.6643173,Perdizes
2018,531000.0,59,3,1,1,-23.5540253,-46.743287,Jaguaré
2018,2700000.0,188,3,1,2,-23.5686187,-46.6573723,Jardim Paulista
2018,2203750.0,77,3,1,2,-23.5655094,-46.6680426,Cerqueira César
2023,863400.0,71,3,1,2,-23.5402524,-46.5766424,Tatuapé
2020,1100000.0,100,3,1,2,-23.57483445,-46.64859050870234,Paraíso
2018,1600000.0,103,3,1,2,-23.6045998,-46.6182397,Vila Gumercindo
2018,700000.0,75,3,1,2,-23.6025987,-46.62016791212096,Vila Gumercindo
2019,1079980.0,97,3,2,1,-23.59493547368421,-46.67533548421053,Vila Olímpia
2022,620000.0,74,3,2,1,-23.5009712,-46.70087662895543,Freguesia do Ó
2018,639000.0,85,3,2,1,-23.5033882,-46.635726,Santana
2021,742601.0,68,3,2,1,-23.6069873,-46.7503524,Vila Sônia
2018,650000.0,77,3,2,1,-23.6892795,-46.599687135115474,Vila Sofia
2018,280000.0,78,3,2,1,-23.6165865,-46.6108766,Jardim da Saúde
2020,460000.0,73,3,2,1,-23.5298703,-46.5277112,Vila Esperança
2020,600000.0,74,3,2,2,-23.58462334225995,-46.78302518821252,Jardim Arpoador
2018,448000.0,70,3,2,2,-23.6363359,-46.7353758,Vila Andrade
2018,699000.0,75,3,2,2,-23.490679,-46.6373677,Santa Teresinha
2018,1448000.0,94,3,2,2,-23.5239341,-46.7019038,Vila Romana
2018,1700000.0,230,3,2,2,-23.55988846921305,-46.64703021254329,Morro dos Ingleses
2023,3350000.0,350,3,2,3,-23.536465035907305,-46.6721335041133,Perdizes
2019,1188000.0,78,3,2,3,-23.5373052,-46.6745676,Perdizes
2020,3200000.0,168,3,2,3,-23.52532315,-46.68044924715912,Água Branca
2021,1379970.0,166,3,2,3,-23.5297723,-46.7087159,Vila Ipojuca
2020,870000.0,107,3,2,3,-23.4922132,-46.6318945,Santana
2018,1950000.0,149,3,2,3,-23.5238848,-46.6978415,Água Branca
2018,1450000.0,127,3,3,1,-23.5654475,-46.6554636,Jardim Paulista
2020,890000.0,87,3,3,1,-23.5240665,-46.73144061490113,Bela Aliança
2021,1200000.0,95,3,3,1,-23.5861818,-46.6751386,Itaim Bibi
2018,2890000.0,94,3,3,1,-23.5592712,-46.6666113,Jardim Paulista
2018,2200000.0,137,3,3,1,-23.5686187,-46.6573723,Jardim Paulista
2018,2600000.0,153,3,3,1,-23.5746736,-46.6679598,Jardim Paulista
2023,2450000.0,212,3,3,1,-23.5651589,-46.6614571,Jardim Paulista
2018,990000.0,93,3,3,1,-23.5701005,-46.6344661,Aclimação
2018,1200000.0,130,3,3,1,-23.5706398,-46.6553085,Jardim Paulista
2018,1850000.0,206,3,3,1,-23.569583,-46.6464841,Paraíso
2022,939980.0,120,3,3,1,-23.53099970510952,-46.685723582315966,Vila Pompéia
2018,2014000.0,123,3,3,2,-23.53117932248976,-46.57575843697402,Tatuapé
2018,1170000.0,96,3,3,2,-23.60453327744625,-46.674216009629205,Indianópolis
2021,4000000.0,217,3,3,2,-23.5785631,-46.6753614,Itaim Bibi
2018,1660000.0,114,3,3,2,-23.6122811,-46.6612885,Indianópolis
2022,2335000.0,180,3,3,2,-23.56347735,-46.66809425,Cerqueira César
2018,1280000.0,104,3,3,3,-23.6260062,-46.6916076,Santo Amaro
2022,3300000.0,229,3,3,3,-23.5742729,-46.6476894,Paraíso
2018,2390000.0,118,3,3,3,-23.5233817,-46.7122194,Lapa
2018,1350000.0,100,3,3,3,-23.4872451,-46.6140277,Vila Paulicéia
2018,1899800.0,170,3,3,3,-23.568934117647057,-46.63154713529412,Aclimação
2019,1065000.0,103,3,3,3,-23.6189764,-46.6351047,Vila da Saúde
2023,1200000.0,120,3,3,3,-23.5368879,-46.7140362,Alto de Pinheiros
2024,4000000.0,225,3,3,3,-23.5714135,-46.6561708,Jardim Paulista
2018,1300000.0,113,3,3,3,-23.5368879,-46.7140362,Alto de Pinheiros
2018,3035980.0,202,3,3,4,-23.5905141,-46.6266512,Jardim Vila Mariana
2018,18000000.0,520,3,3,5,-23.5787666,-46.6511098,Vila Mariana
2023,3000000.0,250,3,3,4,-23.56482409230769,-46.5911822,Mooca
2022,4000000.0,213,3,3,4,-23.53796505,-46.67124372854936,Sumaré
2024,9520000.0,270,3,3,4,-23.5664118,-46.6538641,Jardim Paulista
2018,2300000.0,141,3,4,1,-23.58589553781345,-46.640569571173096,Vila Mariana
2018,3200000.0,295,3,4,1,-23.5447921,-46.6536233,Higienópolis
2018,1275000.0,255,3,4,1,-23.5605208,-46.599793187466446,Mooca
2018,1840000.0,145,3,4,1,-23.5827606,-46.6818926,Itaim Bibi
2023,1850000.0,187,3,4,1,-23.5634381,-46.66183038228643,Jardim Paulista
2018,1250000.0,198,3,4,1,-23.5621515,-46.6534934,Bela Vista
2018,2150000.0,230,3,5,1,-23.5447191,-46.6465326,Vila Buarque
2018,2190000.0,239,3,4,1,-23.5619182,-46.6597811,Jardim Paulista
2024,1930000.0,155,3,4,1,-23.5681253,-46.6494032,Jardim Paulista
2018,1798000.0,188,3,4,1,-23.5619806,-46.66593,Cerqueira César
2018,2250000.0,198,3,4,1,-23.5627306,-46.6607793,Jardim Paulista
2018,944990.0,115,3,5,2,-23.6219003,-46.6703617,Campo Belo
2018,4780000.0,160,3,4,2,-23.5662018,-46.6548688,Jardim Paulista
2018,1680000.0,196,3,4,2,-23.5819849,-46.6743898,Itaim Bibi
2019,1980000.0,135,3,5,3,-23.53205820047764,-46.68449708894282,Perdizes
2018,2500000.0,218,3,5,3,-23.52209925,-46.727866500011885,Bela Aliança
2018,2150000.0,149,3,5,3,-23.5371219,-46.7062879,Vila Ipojuca
2021,3300000.0,204,3,4,3,-23.5842555,-46.6799752,Itaim Bibi
2018,1300000.0,170,3,5,3,-23.6159559,-46.6224856,Jardim da Saúde
2018,1800000.0,141,3,5,3,-23.6099106,-46.6196738,Vila Gumercindo
2018,1100000.0,120,3,4,3,-23.4875484,-46.6123497,Vila Paulicéia
2018,3200000.0,166,3,5,3,-23.5960797,-46.6266831,Vila Mariana
2021,3100000.0,144,3,5,3,-23.6158039,-46.6727798,Campo Belo
2018,5800000.0,240,3,4,3,-23.5657146,-46.6638655,Jardim Paulista
2018,5100000.0,245,3,4,3,-23.5657146,-46.6638655,Jardim Paulista
2023,6750000.0,552,3,5,4,-23.5393667,-46.726518,Boaçava
2018,6500000.0,337,3,4,5,-23.55139745,-46.56969503148586,Vila Gomes Cardim
2024,2300000.0,283,3,4,6,-23.5425009,-46.68291539132528,Sumaré
2024,4200000.0,280,3,5,5,-23.55341875,-46.5666163,Vila Regente Feijó
2022,4900000.0,241,4,2,2,-23.5698455,-46.659501,Jardim Paulista
2020,6950000.0,235,4,2,2,-23.5825978,-46.6911667,Jardim Europa
2024,2100000.0,200,4,2,2,-23.5678614,-46.64715025814593,Bela Vista
2022,2800001.0,250,4,2,2,-23.0353135,-49.1650519,Cerqueira César
2018,998000.0,160,4,2,2,-23.660226,-46.7027718,Santo Amaro
2018,2065500.0,153,4,3,2,-23.5495771,-46.69301901947137,Vila Madalena
2022,2391257.0,141,4,3,2,-23.5344689,-46.6866047,Perdizes
2018,1200000.0,119,4,3,2,-23.53627515,-46.657556429963336,Santa Cecília
2018,1499000.0,134,4,3,2,-23.54618825,-46.65378515,Higienópolis
2018,1602317.3015935991,160,4,3,2,-23.6289794,-46.6366323,Vila Monte Alegre
2018,2300000.0,200,4,3,3,-23.6148717,-46.6774026,Campo Belo
2019,1599990.0,176,4,3,3,-23.5864618,-46.6269356,Vila Mariana
2018,2850000.0,162,4,3,3,-23.6295676,-46.6734954,Brooklin Paulista
2018,4308613.0,300,4,3,4,-23.5599236,-46.7120675,Butantã
2020,3699980.0,243,4,3,4,-23.6235873,-46.6734423,Campo Belo
2020,2590000.0,332,4,3,4,-23.6299339,-46.670417,Campo Belo
2019,2570000.0,234,4,3,4,-23.5401969,-46.6438486,Campos Elíseos
2018,5000000.0,592,6,3,5,-23.6281608,-46.7342014,Vila Andrade
2022,5500000.0,293,4,3,4,-23.6299339,-46.670417,Campo Belo
2019,3399970.0,250,4,3,4,-23.561421146107783,-46.66536121616766,Cerqueira César
2018,4300000.0,205,4,3,4,-23.5717261,-46.65524680057244,Jardim Paulista
2018,1950000.0,157,4,4,2,-23.53606391697074,-46.67551869609678,Perdizes
2018,1900000.0,150,4,4,2,-23.6075848,-46.66271779663826,Indianópolis
2018,1685000.0,127,4,5,2,-23.6046404,-46.66841543217655,Moema
2018,1980000.0,141,4,4,2,-23.6086318,-46.6408937,Mirandópolis
2018,1816695.0,132,4,4,2,-23.5972591,-46.6391982,Vila Clementino
2018,1097000.0,160,4,4,2,-23.6289794,-46.6366323,Vila Monte Alegre
2024,968242.0,110,4,4,2,-23.6431738,-46.7350755,Vila Andrade
2018,2000000.0,163,4,4,3,-23.612698770763107,-46.66055381567081,Indianópolis
2023,4865000.0,217,4,6,3,-23.559879,-46.6723491,Pinheiros
2018,3800000.0,264,4,5,3,-23.5739179,-46.7073278,Butantã
2018,2200000.0,119,4,4,3,-23.6466389,-46.6703112,Vila Mascote
2018,3000000.0,220,4,5,3,-23.5727279,-46.634867,Aclimação
2018,1602317.3015935991,185,4,5,3,-23.6295676,-46.6734954,Brooklin Paulista
2018,2250000.0,207,4,5,4,-23.5338209,-46.67847772436826,Perdizes
2018,3200000.0,188,4,6,4,-23.5557197,-46.5631412,Jardim Anália Franco
2018,650000.0,208,4,5,4,-23.6344438,-46.6916505,Santo Amaro
2018,2900000.0,295,4,5,4,-23.539668188209355,-46.67289166177226,Perdizes
2018,20276000.0,500,4,6,7,-23.5892049,-46.6839228,Itaim Bibi
2018,2800000.0,479,4,6,5,-23.598280985472048,-46.66818172474456,Indianópolis
2018,1602317.3015935991,472,4,6,4,-23.59124885,-46.6950574839889,Cidade Jardim
2019,1299970.0,56,1,1,1,-23.5781543,-46.6470566,Paraíso
2020,619980.0,64,1,1,1,-23.647833,-46.697798,Santo Amaro
2018,390000.0,28,1,1,1,-23.567080020491805,-46.65424564262295,Jardim Paulista
2023,340000.0,35,1,1,1,-23.6380971,-46.6472461,Jabaquara
2018,637000.0,24,1,1,1,-23.5769835,-46.634607,Vila Mariana
2018,789000.0,47,1,1,1,-23.5847135,-46.6362969,Vila Mariana
2018,460000.0,32,1,1,1,-23.6181219,-46.63252,Vila da Saúde
2018,749000.0,45,1,1,1,-23.5934123,-46.67439194788369,Vila Olímpia
2018,594460.0,43,1,1,1,-23.5708684,-46.661688,Jardim Paulista
2023,1350000.0,49,1,1,2,-22.9952348,-45.5384061,Vila Olímpia
2020,1298980.0,90,1,1,2,-23.5968147,-46.6792943,Vila Olímpia
2024,2800000.0,160,1,1,2,-23.5533338,-46.68226265548151,Pinheiros
2020,1805000.0,49,1,1,2,-23.5822742,-46.6868391,Jardim Europa
2020,969970.0,41,1,2,1,-23.571771680346533,-46.659425970907634,Jardim Paulista
2020,790000.0,46,1,2,1,-23.5487261,-46.6891187,Sumarezinho
2018,390000.0,48,1,2,1,-23.6239774,-46.7341098,Vila Andrade
2023,750000.0,90,1,2,1,-23.6199478,-46.6745366,Campo Belo
2018,730000.0,62,1,2,1,-23.5227938,-46.6990513,Lapa
2018,700000.0,49,1,2,1,-23.58720186606897,-46.63292634980347,Vila Mariana
2018,749000.0,72,1,2,2,-23.6445593,-46.6659318,Vila Mascote
2018,1400000.0,110,1,2,2,-23.55761505,-46.680083565382354,Pinheiros
2018,1625000.0,91,1,2,2,-23.5794948,-46.6733914,Itaim Bibi
2018,2030000.0,119,1,2,2,-23.57165735,-46.69839178896419,Pinheiros
2018,2730000.0,120,1,2,2,-23.5861818,-46.6751386,Itaim Bibi
2018,2300000.0,78,1,2,2,-23.5604581,-46.6733769,Pinheiros
2020,770000.0,77,1,2,2,-20.7640293,-49.7197116,Jardim Dom Bosco
2018,360000.0,57,2,1,1,-23.5457734,-46.4547423,Itaquera
2018,280000.0,52,2,1,1,-23.4874636,-46.6951317,Freguesia do Ó
2018,441900.0,69,2,1,1,-23.566721,-46.5521495,Vila Formosa
2018,330000.0,50,2,1,1,-23.4819567,-46.6477571,Lauzane Paulista
2018,279000.0,49,2,1,1,-23.6236242,-46.5847584,São João Clímaco
2018,330000.0,45,2,1,1,-23.6131649,-46.59994569170316,Sacomã
2018,330000.0,45,2,1,1,-23.6098505,-46.6063278,Vila Moinho Velho
2018,750000.0,49,2,1,1,-23.6473464,-46.6670401,Vila Mascote
2020,360000.0,57,2,1,1,-23.4956739,-46.6653695,Casa Verde Alta
2023,1064348.0,69,2,1,1,-20.9402884,-48.4601569,Jardim das Acácias
2019,694000.0,62,2,1,1,-23.52885895,-46.66423349545448,Barra Funda
2020,1099990.0,98,2,1,2,-23.5341274,-46.69159979676014,Vila Pompéia
2024,1007000.0,109,2,1,2,-23.6319525,-46.740329,Vila Andrade
2019,689000.0,65,2,1,2,-23.5705767,-46.6269394,Aclimação
2024,2530000.0,97,2,1,2,-23.5619425,-46.6641196,Cerqueira César
2018,960000.0,69,2,1,2,-23.5830971,-46.6299046,Vila Mariana
2018,530000.0,65,2,2,1,-23.5313951,-46.6018156,Catumbi
2018,869000.0,93,2,2,1,-23.5656971,-46.69528430787472,Pinheiros
2024,533500.0,67,2,2,1,-23.53365095,-46.71835977473678,Alto da Lapa
2018,745000.0,75,2,2,1,-23.6314914,-46.7386723,Vila Andrade
2018,690000.0,68,2,2,1,-23.5885599,-46.6301266,Vila Mariana
2018,879000.0,68,2,2,1,-23.5110014,-46.6958032,Água Branca
2019,860000.0,84,2,2,1,-23.6180847,-46.643992,Saúde
2022,430000.0,60,2,2,2,-23.57960045,-46.765405371117495,Jardim Ester
2018,650000.0,57,2,2,2,-23.632154,-46.7302215,Vila Andrade
2018,690000.0,65,2,2,2,-23.5634109,-46.6238037,Aclimação
2018,680000.0,64,2,2,2,-23.4079283,-46.8424413,Centro
2018,985000.0,87,2,2,2,-23.5169614,-46.7126092,Vila Anastácio
2018,2350000.0,102,2,2,2,-23.5537152,-46.6823823,Pinheiros
2021,1219000.0,69,2,2,2,-23.530328271255065,-46.73149760526316,Vila Leopoldina
2021,1060000.0,90,2,2,2,-23.5344036,-46.7022567,Vila Ipojuca
2019,999990.0,83,2,3,1,-23.578871,-46.6710216,Itaim Bibi
2018,720000.0,85,2,3,1,-23.3957992,-49.5051308,Nova Piraju
2018,739000.0,66,2,3,1,-23.5501553,-46.5307397,Vila Carrão
2021,989000.0,87,2,3,1,-23.6001279,-46.6095431,Vila Dom Pedro I
2018,1080000.0,81,2,3,1,-23.5411517,-46.66038213503502,Higienópolis
2018,1900000.0,191,2,3,1,-23.5448762,-46.6587654,Higienópolis
2020,800000.0,96,2,3,1,-23.52930154964381,-46.72683577518923,Vila Leopoldina
2022,1260000.0,77,2,3,1,-23.6556547,-46.7209734,Santo Amaro
2018,1135000.0,76,2,3,1,-23.6277608,-46.7054657,Chácara Santo Antônio (Zona Sul)
2022,614800.0,130,2,3,2,-23.624577,-46.735763,Vila Andrade
2022,1272000.0,96,2,3,2,-23.5126252,-46.7141534,Vila Anastácio
2024,520000.0,60,2,3,2,-23.6257769,-46.7439616,Vila Andrade
2018,800000.0,105,2,3,2,-23.58621113306392,-46.680888525725216,Itaim Bibi
2018,1200000.0,104,2,3,2,-23.4723066,-46.6169336,Tucuruvi
2018,2000000.0,92,2,3,2,-23.5158812,-46.7206939,Vila Anastácio
2018,1250000.0,112,2,3,2,-23.6038747,-46.6679276,Moema
2021,1602317.3015935991,91,2,3,2,-23.5168667,-46.722123,Vila Anastácio
2018,3580000.0,174,2,3,3,-23.56203445,-46.66539954988903,Cerqueira César
2020,2590000.0,150,2,3,3,-23.6142229,-46.6646285,Indianópolis
2022,1299980.0,115,2,3,3,-23.5401589,-46.66941773972603,Perdizes
2019,1299970.0,115,2,3,3,-23.5401693,-46.669401528767125,Perdizes
2018,3180000.0,168,2,3,3,-23.6295676,-46.6734954,Brooklin Paulista
2018,3500000.0,142,2,3,3,-23.5943901,-46.6822487,Itaim Bibi
2018,3990000.0,123,2,3,3,-23.5295372,-46.6859049,Vila Pompéia
2018,2980000.0,185,2,3,3,-23.5499064,-46.7076422,Alto de Pinheiros
2021,2756000.0,219,2,3,3,-23.6122811,-46.6612885,Indianópolis
2018,1650000.0,109,2,4,2,-23.564226369586923,-46.65710141199104,Jardim Paulista
2020,1790000.0,98,2,4,2,-23.609714,-46.6823201,Brooklin Novo
2018,1940000.0,143,2,5,2,-23.5033882,-46.635726,Santana
2018,1380000.0,120,2,4,2,-23.532673587233,-46.66782998761952,Perdizes
2018,789000.0,94,2,4,2,-23.60414000354303,-46.668153878260185,Moema
2018,749970.0,86,2,4,2,-23.60405685,-46.66661825669788,Moema
2019,1395000.0,136,2,4,2,-23.5627306,-46.6607793,Jardim Paulista
2018,800000.0,72,3,1,1,-23.4936537,-46.6382073,Santa Teresinha
2018,409000.0,50,3,1,1,-23.485039,-46.7319037,Jardim Líbano
2018,834206.0,89,3,1,2,-23.5334078,-46.5791834,Tatuapé
2018,1060000.0,130,3,1,2,-23.1470219,-45.9108423,Vila São Geraldo
2024,1383000.0,140,3,1,2,-23.6260062,-46.6916076,Santo Amaro
2024,740000.0,90,3,1,2,-23.5842441,-46.6031913,Ipiranga
2020,550000.0,70,3,1,2,-23.5571343,-46.5393908,Vila Carrão
2019,1099990.0,125,3,2,1,-23.58158444586665,-46.677446372155096,Itaim Bibi
2024,625000.0,100,3,2,1,-23.58720186606897,-46.63292634980347,Vila Mariana
2018,880000.0,64,3,2,1,-23.6290333,-46.7331786,Vila Andrade
2023,2900000.0,106,3,2,1,-23.56450194448597,-46.64664467887638,Bela Vista
2018,2980000.0,68,3,2,1,-23.4667598,-46.5887944,Jaçanã
2018,1602317.3015935991,155,3,2,1,-23.5856155,-46.6880461,Itaim Bibi
2018,840000.0,80,3,2,2,-23.55368075,-46.54502382538839,Vila Carrão
2021,720000.0,73,3,2,2,-23.5963193,-46.7316231,Vila Sônia
2021,700000.0,65,3,2,2,-23.6147386,-46.6353847,Saúde
2018,720000.0,73,3,2,2,-23.5963193,-46.7316231,Vila Sônia
2021,1000000.0,117,3,2,2,-23.6103583,-46.6421563,Mirandópolis
2018,650000.0,90,3,2,3,-23.6255953,-46.7341705,Vila Andrade
2018,2890000.0,120,3,2,3,-23.5963093,-46.6845018,Vila Olímpia
2024,2350000.0,209,3,2,3,-23.600261850000003,-46.66525168977046,Indianópolis
2018,2200000.0,177,3,2,3,-23.536282977487776,-46.67798106973038,Perdizes
2018,960000.0,101,3,2,3,-23.64686490610052,-46.6687691075628,Vila Mascote
2018,1800000.0,180,3,2,3,-23.52898652063478,-46.67968331226451,Perdizes
2018,819000.0,70,3,3,1,-23.52898652063478,-46.67968331226451,Perdizes
2018,1100000.0,113,3,3,1,-23.53845925,-46.66969128245677,Perdizes
2018,900000.0,115,3,3,1,-23.56585091878499,-46.64468482415174,Bela Vista
2022,900000.0,133,3,3,1,-23.569197248352523,-46.65046185380363,Jardim Paulista
2018,649000.0,96,3,3,1,-23.50217415,-46.700574445806254,Freguesia do Ó
2018,2480000.0,191,3,3,1,-23.54652306628128,-46.654881103387616,Higienópolis
2018,1170000.0,122,3,3,1,-23.53674635,-46.66145855624259,Santa Cecília
2018,1490000.0,112,3,3,1,-23.56208327167141,-46.65959172359016,Jardim Paulista
2018,1250000.0,100,3,3,2,-23.5296059701831,-46.70741224555878,Vila Ipojuca
2018,1550000.0,110,3,3,2,-23.53321945,-46.69231650476418,Vila Anglo Brasileira
2018,613500.0,129,3,3,2,-23.53669315,-46.67865805430711,Perdizes
2018,1150000.0,94,3,3,2,-23.59106094401805,-46.6407742382508,Vila Mariana
2018,1602317.3015935991,96,3,3,2,-23.59766067496197,-46.64399324359676,Vila Clementino
2024,1960000.0,140,3,3,3,-23.6299339,-46.670417,Campo Belo
2018,1200000.0,133,3,3,3,-23.625360276215464,-46.62019382487634,Vila Santo Estéfano
2021,3500000.0,275,3,3,3,-23.606148622313217,-46.65550198960525,Indianópolis
2018,2100000.0,168,3,3,3,-23.6025987,-46.62016791212096,Vila Firmiano Pinto
2021,1200000.0,148,3,3,3,-23.641965553810497,-46.6992428155001,Santo Amaro
2022,7000000.0,195,3,3,3,-23.0503416,-47.8327759,Vila Nova Conceição
2019,1180000.0,110,3,3,3,-23.48727471885877,-46.61399224154385,Vila Paulicéia
2022,1999970.0,283,3,3,6,-23.542222802290087,-46.68292016990517,Sumaré
2018,9000000.0,226,3,3,4,-23.5679043,-46.6641804,Jardim Paulista
2022,3600000.0,213,3,3,4,-23.53796505,-46.67124372854936,Sumaré
2019,1999970.0,283,3,3,6,-23.542222802290087,-46.68292016990517,Sumaré
2018,3200000.0,220,3,3,4,-23.5388169,-46.65661942502577,Santa Cecília
2024,20000000.0,288,3,3,4,-23.581531120731164,-46.6772519970601,Itaim Bibi
2018,5000000.0,366,3,3,4,-23.546099040193504,-46.65902373168572,Higienópolis
2022,3199970.0,303,3,3,4,-23.626066642146707,-46.67383591943799,Campo Belo
2023,3600000.0,228,3,3,4,-23.57953325,-46.58947276668452,Parque da Mooca
2018,1700000.0,105,3,5,1,-23.62019296678717,-46.66338345537896,Campo Belo
2018,2720000.0,151,3,4,1,-23.56818430321668,-46.662171898651714,Jardim Paulista
2022,1050000.0,92,3,4,1,-23.61576659388152,-46.67282848997081,Campo Belo
2021,2750000.0,166,3,4,1,-23.55441909432904,-46.659567294159054,Consolação
2018,1650000.0,130,3,4,1,-23.623279040993022,-46.67382946935149,Campo Belo
2018,2119060.0,196,3,4,1,-23.5436686,-46.65668155,Higienópolis
2018,4500000.0,200,3,4,1,-23.5635629,-46.6674712,Cerqueira César
2022,2200000.0,143,3,4,1,-23.54888455,-46.65793655854145,Higienópolis
2018,2490000.0,190,3,4,1,-23.57112706903883,-46.66093732843387,Jardim Paulista
2018,850000.0,202,3,4,1,-23.57260455,-46.58786294668253,Mooca
2023,1490000.0,151,3,4,2,-23.603688218820647,-46.66600170553554,Moema
2018,3552990.0,155,3,5,2,-23.47239610378414,-46.616669827154986,Tucuruvi
2021,870000.0,159,3,4,2,-23.657064088142867,-46.69562169742083,Santo Amaro
2022,1140000.0,124,3,4,2,-23.62327260188283,-46.73650174303043,Vila Andrade
2018,4090000.0,119,3,5,2,-23.62498467729849,-46.73915275553725,Vila Andrade
2018,7500000.0,280,3,4,2,-23.55960581376625,-46.66623633846884,Jardim Paulista
2024,1700000.0,346,3,4,2,-23.565711758469867,-46.66386865666223,Jardim Paulista
2018,2620000.0,163,3,6,3,-23.589686756924078,-46.62604536621954,Vila Mariana
2018,2500000.0,165,3,4,3,-23.53006375,-46.69459512188716,Vila Romana
2018,5841500.0,285,3,4,3,-23.5686817,-46.66059005,Jardim Paulista
2018,1190000.0,127,3,5,3,-23.48570015,-46.62118574018732,Água Fria
2018,1300000.0,137,3,5,3,-23.5826101,-46.60563475,Ipiranga
2018,3500000.0,221,3,5,4,-23.533443313424343,-46.663267198927336,Perdizes
2023,3800000.0,192,3,5,4,-23.618743991877132,-46.68137648440344,Campo Belo
2022,2755000.0,227,3,4,5,-23.488219639447426,-46.62904631340826,Santana
2018,1410000.0,234,3,6,4,-23.488219639447426,-46.62904631340826,Santana
2018,7134600.0,201,3,5,4,-23.572673352313394,-46.65846306306348,Jardim Paulista
2018,1980000.0,357,3,5,4,-23.559333163773168,-46.55768413033364,Jardim Anália Franco
2018,10625000.0,277,3,5,4,-23.559392028772525,-46.699086298882825,Vila Madalena
2018,3690000.0,183,3,5,4,-23.53152182977036,-46.6773007155854,Sumaré
2018,6500000.0,642,3,6,6,-23.53770085,-46.65972919722222,Santa Cecília
2018,3150000.0,292,4,2,2,-23.567212404132363,-46.64741201172596,Bela Vista
2023,1200000.0,220,4,2,2,-23.474998629851303,-46.71340567412367,Vila Zat
2018,3700000.0,230,4,2,2,-23.567084354757604,-46.66105368316602,Jardim Paulista
